training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9861,0,5.5040,0,3920.6172,0
0,1,12665,0.9980,0,5.4254,0,3920.6172,0
0,2,12665,0.9985,0,5.3938,0,3920.6172,0
0,3,12665,0.9989,0,5.3550,0,3920.6172,0
0,4,12665,0.9991,0,5.4620,0,3920.6172,0
0,5,12665,0.9989,0,5.4104,0,3920.6172,0
0,6,12665,0.9992,0,5.4008,0,3920.6172,0
0,7,12665,0.9992,0,5.5261,0,3920.6172,0
1,0,12089,0.5830,0,5.9680,0,3920.6172,0
1,1,12089,0.6187,0,6.2355,0,3920.6172,0
1,2,12089,0.6325,0,6.1736,0,3920.6172,0
1,3,12089,0.6436,0,5.7112,0,3920.6172,0
1,4,12089,0.6537,0,5.6343,0,3920.6172,0
1,5,12089,0.6636,0,5.6085,0,3920.6172,0
1,6,12089,0.6686,0,5.7232,0,3920.6172,0
1,7,12089,0.6745,0,5.9003,0,3920.6172,0
2,0,11263,0.8785,0,5.4047,0,3920.6172,0
2,1,11263,0.9584,0,5.4931,0,3920.6172,0
2,2,11263,0.9702,0,5.2028,0,3920.6172,0
2,3,11263,0.9778,0,5.2231,0,3920.6172,0
2,4,11263,0.9828,0,5.2530,0,3920.6172,0
2,5,11263,0.9864,0,5.3826,0,3920.6172,0
2,6,11263,0.9891,0,5.2670,0,3920.6172,0
2,7,11263,0.9901,0,5.2196,0,3920.6172,0
3,0,12183,0.8566,0,5.8052,0,3920.6172,0
3,1,12183,0.9526,0,5.8880,0,3920.6172,0
3,2,12183,0.9698,0,6.1926,0,3920.6172,0
3,3,12183,0.9766,0,6.1216,0,3920.6172,0
3,4,12183,0.9828,0,6.1376,0,3920.6172,0
3,5,12183,0.9855,0,6.1532,0,3920.6172,0
3,6,12183,0.9879,0,5.7328,0,3920.6172,0
3,7,12183,0.9888,0,5.9884,0,3920.6172,0
4,0,11800,0.8402,0,5.9997,0,3920.6172,0
4,1,11800,0.9194,0,6.3785,0,3920.6172,0
4,2,11800,0.9396,0,5.9427,0,3920.6172,0
4,3,11800,0.9517,0,5.5439,0,3920.6172,0
4,4,11800,0.9586,0,5.8859,0,3920.6172,0
4,5,11800,0.9633,0,5.9881,0,3920.6172,0
4,6,11800,0.9680,0,5.8397,0,3920.6172,0
4,7,11800,0.9693,0,5.8450,0,3920.6172,0
