training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9878,-1,6.9686,-1,3661.7656,-1
0,1,12665,0.9980,-1,7.0659,-1,3661.7656,-1
0,2,12665,0.9984,-1,6.9676,-1,3661.7656,-1
0,3,12665,0.9988,-1,7.0839,-1,3661.7656,-1
0,4,12665,0.9988,-1,7.0572,-1,3661.7656,-1
0,5,12665,0.9991,-1,7.0155,-1,3661.7695,-1
0,6,12665,0.9991,-1,7.0210,-1,3661.7734,-1
0,7,12665,0.9992,-1,7.0048,-1,3661.7773,-1
1,0,12089,0.9323,-1,6.7439,-1,3661.7773,-1
1,1,12089,0.9744,-1,6.6819,-1,3661.7773,-1
1,2,12089,0.9802,-1,6.6500,-1,3661.7773,-1
1,3,12089,0.9819,-1,6.7049,-1,3661.7773,-1
1,4,12089,0.9854,-1,6.7408,-1,3661.7773,-1
1,5,12089,0.9880,-1,6.6380,-1,3661.7773,-1
1,6,12089,0.9894,-1,6.6670,-1,3661.7773,-1
1,7,12089,0.9905,-1,6.7270,-1,3661.7773,-1
2,0,11263,0.9359,-1,6.4399,-1,3661.8086,-1
2,1,11263,0.9905,-1,6.2117,-1,3661.8086,-1
2,2,11263,0.9928,-1,6.3071,-1,3661.8086,-1
2,3,11263,0.9937,-1,6.2756,-1,3661.8203,-1
2,4,11263,0.9948,-1,6.2326,-1,3661.8203,-1
2,5,11263,0.9953,-1,6.1348,-1,3661.8203,-1
2,6,11263,0.9960,-1,6.1833,-1,3661.8203,-1
2,7,11263,0.9967,-1,6.2045,-1,3661.8281,-1
3,0,12183,0.9569,-1,6.6496,-1,3661.8320,-1
3,1,12183,0.9977,-1,6.5738,-1,3661.8320,-1
3,2,12183,0.9980,-1,6.6699,-1,3661.8320,-1
3,3,12183,0.9986,-1,6.7184,-1,3661.8320,-1
3,4,12183,0.9988,-1,6.7333,-1,3661.8320,-1
3,5,12183,0.9989,-1,6.6088,-1,3661.8359,-1
3,6,12183,0.9990,-1,6.6856,-1,3661.8359,-1
3,7,12183,0.9990,-1,6.6392,-1,3661.8477,-1
4,0,11800,0.9265,-1,6.5488,-1,3661.8477,-1
4,1,11800,0.9814,-1,6.1593,-1,3661.8477,-1
4,2,11800,0.9847,-1,6.5037,-1,3661.8477,-1
4,3,11800,0.9860,-1,6.4893,-1,3661.8477,-1
4,4,11800,0.9883,-1,6.5882,-1,3661.8477,-1
4,5,11800,0.9896,-1,6.5610,-1,3661.8477,-1
4,6,11800,0.9906,-1,6.4169,-1,3661.8477,-1
4,7,11800,0.9917,-1,6.5025,-1,3661.8477,-1
