training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9845,0,5.3288,0,3875.5195,0
0,1,12665,0.9982,0,5.3133,0,3875.5195,0
0,2,12665,0.9987,0,5.3132,0,3875.5195,0
0,3,12665,0.9989,0,5.2841,0,3875.5195,0
0,4,12665,0.9989,0,5.3408,0,3875.5195,0
0,5,12665,0.9991,0,5.3462,0,3875.5195,0
0,6,12665,0.9991,0,5.2680,0,3875.5195,0
0,7,12665,0.9991,0,5.3963,0,3875.5195,0
1,0,12089,0.9325,0,8.1081,0,3875.5195,0
1,1,12089,0.9688,0,7.9718,0,3875.5195,0
1,2,12089,0.9726,0,8.0247,0,3875.5195,0
1,3,12089,0.9763,0,7.8435,0,3875.5195,0
1,4,12089,0.9787,0,7.7075,0,3875.5195,0
1,5,12089,0.9810,0,7.6632,0,3875.5195,0
1,6,12089,0.9831,0,7.7454,0,3875.5195,0
1,7,12089,0.9848,0,7.7497,0,3875.5195,0
2,0,11263,0.9086,0,7.3249,0,3875.5195,0
2,1,11263,0.9631,0,7.2971,0,3875.5195,0
2,2,11263,0.9705,0,7.4939,0,3875.5195,0
2,3,11263,0.9759,0,7.4130,0,3875.5195,0
2,4,11263,0.9795,0,7.3737,0,3875.5195,0
2,5,11263,0.9834,0,7.5906,0,3875.5195,0
2,6,11263,0.9854,0,7.7068,0,3875.5195,0
2,7,11263,0.9873,0,7.5403,0,3875.5195,0
3,0,12183,0.9309,0,8.1420,0,3875.5195,0
3,1,12183,0.9750,0,8.1153,0,3875.5195,0
3,2,12183,0.9808,0,8.0815,0,3875.5195,0
3,3,12183,0.9839,0,8.1896,0,3875.5195,0
3,4,12183,0.9874,0,8.0412,0,3875.5195,0
3,5,12183,0.9892,0,8.4774,0,3875.5195,0
3,6,12183,0.9908,0,8.5113,0,3875.5195,0
3,7,12183,0.9920,0,8.4788,0,3875.5195,0
4,0,11800,0.9052,0,7.6767,0,3875.5195,0
4,1,11800,0.9525,0,7.7412,0,3875.5195,0
4,2,11800,0.9620,0,7.7775,0,3875.5195,0
4,3,11800,0.9675,0,7.6864,0,3875.5195,0
4,4,11800,0.9715,0,7.6665,0,3875.5195,0
4,5,11800,0.9748,0,7.4027,0,3875.5195,0
4,6,11800,0.9780,0,7.7242,0,3875.5195,0
4,7,11800,0.9811,0,7.5673,0,3875.5195,0
