training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,60000,0.8868,0,29.0347,0,3902.3477,0
0,1,60000,0.9377,0,26.7444,0,3899.2227,0
0,2,60000,0.9527,0,27.0666,0,3899.5000,0
0,3,60000,0.9619,0,26.1370,0,3899.7773,0
0,4,60000,0.9682,0,26.5786,0,3900.0352,0
0,5,60000,0.9728,0,26.3963,0,3900.5469,0
0,6,60000,0.9765,0,26.4375,0,3900.5469,0
0,7,60000,0.9788,0,25.7318,0,3900.8047,0
1,0,60000,0.8868,0,29.0347,0,3902.3477,0
1,1,60000,0.9377,0,26.7444,0,3899.2227,0
1,2,60000,0.9527,0,27.0666,0,3899.5000,0
1,3,60000,0.9619,0,26.1370,0,3899.7773,0
1,4,60000,0.9682,0,26.5786,0,3900.0352,0
1,5,60000,0.9728,0,26.3963,0,3900.5469,0
1,6,60000,0.9765,0,26.4375,0,3900.5469,0
1,7,60000,0.9788,0,25.7318,0,3900.8047,0
2,0,60000,0.8868,0,29.0347,0,3902.3477,0
2,1,60000,0.9377,0,26.7444,0,3899.2227,0
2,2,60000,0.9527,0,27.0666,0,3899.5000,0
2,3,60000,0.9619,0,26.1370,0,3899.7773,0
2,4,60000,0.9682,0,26.5786,0,3900.0352,0
2,5,60000,0.9728,0,26.3963,0,3900.5469,0
2,6,60000,0.9765,0,26.4375,0,3900.5469,0
2,7,60000,0.9788,0,25.7318,0,3900.8047,0
3,0,60000,0.8868,0,29.0347,0,3902.3477,0
3,1,60000,0.9377,0,26.7444,0,3899.2227,0
3,2,60000,0.9527,0,27.0666,0,3899.5000,0
3,3,60000,0.9619,0,26.1370,0,3899.7773,0
3,4,60000,0.9682,0,26.5786,0,3900.0352,0
3,5,60000,0.9728,0,26.3963,0,3900.5469,0
3,6,60000,0.9765,0,26.4375,0,3900.5469,0
3,7,60000,0.9788,0,25.7318,0,3900.8047,0
4,0,60000,0.8868,0,29.0347,0,3902.3477,0
4,1,60000,0.9377,0,26.7444,0,3899.2227,0
4,2,60000,0.9527,0,27.0666,0,3899.5000,0
4,3,60000,0.9619,0,26.1370,0,3899.7773,0
4,4,60000,0.9682,0,26.5786,0,3900.0352,0
4,5,60000,0.9728,0,26.3963,0,3900.5469,0
4,6,60000,0.9765,0,26.4375,0,3900.5469,0
4,7,60000,0.9788,0,25.7318,0,3900.8047,0
