training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9882,-1,7.1505,-1,3615.4258,-1
0,1,12665,0.9982,-1,6.9520,-1,3615.4258,-1
0,2,12665,0.9985,-1,6.9582,-1,3615.4336,-1
0,3,12665,0.9987,-1,6.9868,-1,3615.4336,-1
0,4,12665,0.9989,-1,7.0648,-1,3615.4336,-1
0,5,12665,0.9989,-1,7.0641,-1,3615.4375,-1
0,6,12665,0.9991,-1,7.0738,-1,3615.4375,-1
0,7,12665,0.9992,-1,7.0607,-1,3615.4375,-1
1,0,12089,0.9310,-1,10.2464,-1,3615.4375,-1
1,1,12089,0.9675,-1,10.1957,-1,3615.4414,-1
1,2,12089,0.9719,-1,10.2295,-1,3615.4453,-1
1,3,12089,0.9761,-1,10.1508,-1,3615.4453,-1
1,4,12089,0.9785,-1,10.1589,-1,3615.4453,-1
1,5,12089,0.9805,-1,10.2131,-1,3615.4492,-1
1,6,12089,0.9829,-1,10.1303,-1,3615.4492,-1
1,7,12089,0.9845,-1,10.1452,-1,3615.4609,-1
2,0,11263,0.9091,-1,9.5075,-1,3615.4609,-1
2,1,11263,0.9636,-1,9.5159,-1,3615.7188,-1
2,2,11263,0.9705,-1,9.5095,-1,3615.7305,-1
2,3,11263,0.9746,-1,9.5873,-1,3615.7305,-1
2,4,11263,0.9787,-1,9.5276,-1,3615.7305,-1
2,5,11263,0.9817,-1,9.4575,-1,3615.7305,-1
2,6,11263,0.9838,-1,9.4791,-1,3615.7383,-1
2,7,11263,0.9868,-1,9.4794,-1,3615.7461,-1
3,0,12183,0.9323,-1,10.2683,-1,3615.7578,-1
3,1,12183,0.9738,-1,10.3870,-1,3615.7578,-1
3,2,12183,0.9796,-1,10.4576,-1,3615.7578,-1
3,3,12183,0.9831,-1,10.2260,-1,3617.7461,-1
3,4,12183,0.9857,-1,10.2993,-1,3617.7461,-1
3,5,12183,0.9878,-1,10.3408,-1,3617.7461,-1
3,6,12183,0.9894,-1,10.2974,-1,3617.7461,-1
3,7,12183,0.9910,-1,10.3480,-1,3617.7266,-1
4,0,11800,0.9078,-1,9.9641,-1,3615.7500,-1
4,1,11800,0.9562,-1,9.9392,-1,3617.6836,-1
4,2,11800,0.9639,-1,9.8948,-1,3617.6836,-1
4,3,11800,0.9689,-1,10.0064,-1,3617.6836,-1
4,4,11800,0.9731,-1,9.9169,-1,3617.6836,-1
4,5,11800,0.9764,-1,9.8816,-1,3617.6836,-1
4,6,11800,0.9797,-1,9.9051,-1,3617.6836,-1
4,7,11800,0.9818,-1,9.9392,-1,3617.6836,-1
