training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9867,0,5.5531,0,3906.0938,0
0,1,12665,0.9980,0,5.4992,0,3906.0938,0
0,2,12665,0.9985,0,5.2701,0,3906.0938,0
0,3,12665,0.9986,0,5.2641,0,3906.0938,0
0,4,12665,0.9987,0,5.2956,0,3906.0938,0
0,5,12665,0.9990,0,5.2485,0,3906.0938,0
0,6,12665,0.9992,0,5.2411,0,3906.0938,0
0,7,12665,0.9991,0,5.2953,0,3906.0938,0
1,0,12089,0.9349,0,7.5947,0,3906.0938,0
1,1,12089,0.9749,0,7.4447,0,3906.0938,0
1,2,12089,0.9784,0,7.2391,0,3906.0938,0
1,3,12089,0.9817,0,7.2528,0,3906.0938,0
1,4,12089,0.9840,0,7.2599,0,3906.0938,0
1,5,12089,0.9864,0,7.2604,0,3906.0938,0
1,6,12089,0.9874,0,7.2576,0,3906.0938,0
1,7,12089,0.9888,0,7.2070,0,3906.0938,0
2,0,11263,0.9264,0,6.7879,0,3906.0938,0
2,1,11263,0.9811,0,6.7538,0,3906.0938,0
2,2,11263,0.9876,0,6.7641,0,3906.0938,0
2,3,11263,0.9911,0,6.7808,0,3906.0938,0
2,4,11263,0.9925,0,6.7445,0,3906.0938,0
2,5,11263,0.9937,0,6.7697,0,3906.0938,0
2,6,11263,0.9942,0,6.8000,0,3906.0938,0
2,7,11263,0.9952,0,6.7438,0,3906.0938,0
3,0,12183,0.9448,0,7.7517,0,3906.0938,0
3,1,12183,0.9884,0,7.7995,0,3906.0938,0
3,2,12183,0.9919,0,7.7432,0,3906.0938,0
3,3,12183,0.9934,0,7.6619,0,3906.0938,0
3,4,12183,0.9950,0,7.5591,0,3906.0938,0
3,5,12183,0.9956,0,7.6681,0,3906.0938,0
3,6,12183,0.9962,0,7.7756,0,3906.0938,0
3,7,12183,0.9966,0,7.5510,0,3906.0938,0
4,0,11800,0.9167,0,7.5748,0,3907.1094,0
4,1,11800,0.9725,0,7.5186,0,3907.1094,0
4,2,11800,0.9808,0,7.4810,0,3907.1094,0
4,3,11800,0.9849,0,7.4475,0,3907.1094,0
4,4,11800,0.9867,0,7.4541,0,3907.1094,0
4,5,11800,0.9880,0,7.4385,0,3907.1094,0
4,6,11800,0.9894,0,7.4666,0,3907.1094,0
4,7,11800,0.9901,0,7.4445,0,3907.1094,0
