training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,60000,0.8679,-1,51.3111,-1,4116.4727,-1
0,1,60000,0.9373,-1,47.2891,-1,4116.7617,-1
0,2,60000,0.9543,-1,47.3565,-1,4116.9961,-1
0,3,60000,0.9646,-1,47.7842,-1,4117.2383,-1
1,0,60000,0.9414,-1,73.0749,-1,4119.7852,-1
1,1,60000,0.9744,-1,69.2354,-1,4120.0625,-1
1,2,60000,0.9804,-1,69.4994,-1,4120.5625,-1
1,3,60000,0.9847,-1,69.4580,-1,4120.7891,-1
2,0,60000,0.9534,-1,69.4703,-1,4125.1445,-1
2,1,60000,0.9790,-1,69.6790,-1,4125.5273,-1
2,2,60000,0.9844,-1,69.4908,-1,4125.7695,-1
2,3,60000,0.9875,-1,68.9796,-1,4125.9805,-1
3,0,60000,0.9579,-1,69.6540,-1,4128.4336,-1
3,1,60000,0.9813,-1,69.5154,-1,4128.5000,-1
3,2,60000,0.9862,-1,69.3577,-1,4128.9453,-1
3,3,60000,0.9892,-1,69.2015,-1,4129.1406,-1
4,0,60000,0.9602,-1,69.4264,-1,4133.5820,-1
4,1,60000,0.9823,-1,69.5413,-1,4133.9023,-1
4,2,60000,0.9872,-1,69.3303,-1,4134.0859,-1
4,3,60000,0.9900,-1,69.3185,-1,4134.2461,-1
