training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9880,-1,7.5454,-1,3759.5352,-1
0,1,12665,0.9980,-1,7.4670,-1,3759.5352,-1
0,2,12665,0.9985,-1,7.4889,-1,3759.5352,-1
0,3,12665,0.9988,-1,7.4631,-1,3759.5352,-1
0,4,12665,0.9989,-1,7.3874,-1,3759.5430,-1
0,5,12665,0.9991,-1,7.3499,-1,3759.7891,-1
0,6,12665,0.9991,-1,7.3481,-1,3759.7891,-1
0,7,12665,0.9991,-1,7.4985,-1,3759.7891,-1
1,0,12089,0.9379,-1,10.8631,-1,3760.5703,-1
1,1,12089,0.9743,-1,10.8172,-1,3760.8320,-1
1,2,12089,0.9786,-1,10.7984,-1,3760.8359,-1
1,3,12089,0.9813,-1,10.9094,-1,3760.8438,-1
1,4,12089,0.9839,-1,10.8489,-1,3760.8438,-1
1,5,12089,0.9858,-1,10.9119,-1,3760.8438,-1
1,6,12089,0.9875,-1,10.8711,-1,3760.8477,-1
1,7,12089,0.9896,-1,10.8966,-1,3760.8516,-1
2,0,11263,0.9195,-1,10.6436,-1,3761.8828,-1
2,1,11263,0.9757,-1,10.6407,-1,3762.1406,-1
2,2,11263,0.9859,-1,9.5987,-1,3762.1406,-1
2,3,11263,0.9899,-1,9.4809,-1,3762.1445,-1
2,4,11263,0.9922,-1,9.4537,-1,3762.1445,-1
2,5,11263,0.9934,-1,9.4075,-1,3762.1445,-1
2,6,11263,0.9945,-1,9.4679,-1,3762.1445,-1
2,7,11263,0.9947,-1,9.4141,-1,3762.1523,-1
3,0,12183,0.9442,-1,10.3786,-1,3762.8320,-1
3,1,12183,0.9893,-1,10.2097,-1,3762.7891,-1
3,2,12183,0.9924,-1,10.2472,-1,3762.7891,-1
3,3,12183,0.9941,-1,10.1924,-1,3762.7891,-1
3,4,12183,0.9953,-1,10.2313,-1,3762.7891,-1
3,5,12183,0.9958,-1,10.1968,-1,3762.7891,-1
3,6,12183,0.9963,-1,10.2456,-1,3762.7891,-1
3,7,12183,0.9970,-1,10.2377,-1,3762.7461,-1
4,0,11800,0.9264,-1,9.8563,-1,3763.4766,-1
4,1,11800,0.9775,-1,9.8719,-1,3763.4766,-1
4,2,11800,0.9819,-1,9.8468,-1,3763.4766,-1
4,3,11800,0.9855,-1,9.9628,-1,3763.4766,-1
4,4,11800,0.9870,-1,10.0584,-1,3763.4766,-1
4,5,11800,0.9885,-1,10.0033,-1,3763.4766,-1
4,6,11800,0.9894,-1,9.9228,-1,3763.6914,-1
4,7,11800,0.9908,-1,10.0425,-1,3763.9062,-1
