training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9899,0,5.3445,0,3965.8203,0
0,1,12665,0.9979,0,5.2377,0,3965.8203,0
0,2,12665,0.9984,0,5.2878,0,3965.8203,0
0,3,12665,0.9987,0,5.2770,0,3966.0781,0
0,4,12665,0.9989,0,5.2859,0,3966.0781,0
0,5,12665,0.9991,0,5.2597,0,3966.0781,0
0,6,12665,0.9991,0,5.5638,0,3966.0781,0
0,7,12665,0.9992,0,5.5588,0,3966.0781,0
1,0,12089,0.9364,0,7.3050,0,3967.1094,0
1,1,12089,0.9737,0,7.2778,0,3967.1094,0
1,2,12089,0.9802,0,7.3213,0,3967.1094,0
1,3,12089,0.9830,0,7.6508,0,3967.3672,0
1,4,12089,0.9853,0,7.3104,0,3967.3672,0
1,5,12089,0.9867,0,7.2886,0,3967.3672,0
1,6,12089,0.9883,0,7.2934,0,3967.3672,0
1,7,12089,0.9894,0,7.2899,0,3967.3672,0
2,0,11263,0.9195,0,7.2459,0,3968.1406,0
2,1,11263,0.9766,0,7.1138,0,3968.1406,0
2,2,11263,0.9871,0,7.1161,0,3968.1406,0
2,3,11263,0.9910,0,7.1063,0,3968.1406,0
2,4,11263,0.9923,0,7.1706,0,3968.1406,0
2,5,11263,0.9934,0,7.1730,0,3968.1406,0
2,6,11263,0.9940,0,7.1637,0,3968.1406,0
2,7,11263,0.9952,0,7.1634,0,3968.1406,0
3,0,12183,0.9442,0,7.8081,0,3968.9141,0
3,1,12183,0.9872,0,7.7036,0,3968.9141,0
3,2,12183,0.9919,0,7.6304,0,3968.9141,0
3,3,12183,0.9935,0,7.7821,0,3968.9141,0
3,4,12183,0.9945,0,7.7187,0,3968.9141,0
3,5,12183,0.9957,0,7.7403,0,3968.9141,0
3,6,12183,0.9967,0,7.7413,0,3968.9141,0
3,7,12183,0.9968,0,7.9611,0,3968.9141,0
4,0,11800,0.9276,0,7.8323,0,3968.9141,0
4,1,11800,0.9742,0,8.0200,0,3968.9141,0
4,2,11800,0.9801,0,7.7446,0,3968.9141,0
4,3,11800,0.9847,0,7.3805,0,3968.9141,0
4,4,11800,0.9869,0,7.6029,0,3968.9141,0
4,5,11800,0.9887,0,7.6123,0,3968.9141,0
4,6,11800,0.9895,0,7.5104,0,3968.9141,0
4,7,11800,0.9906,0,7.4952,0,3968.9141,0
