training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,60000,0.8873,0,26.6325,0,3966.8828,0
0,1,60000,0.9371,0,26.8035,0,3963.8438,0
0,2,60000,0.9530,0,25.9030,0,3964.0664,0
0,3,60000,0.9616,0,25.8201,0,3964.4570,0
0,4,60000,0.9682,0,26.1373,0,3964.7148,0
0,5,60000,0.9728,0,26.7712,0,3964.7148,0
0,6,60000,0.9761,0,25.7857,0,3965.2305,0
0,7,60000,0.9792,0,25.9350,0,3965.4883,0
1,0,60000,0.8873,0,26.6325,0,3966.8828,0
1,1,60000,0.9371,0,26.8035,0,3963.8438,0
1,2,60000,0.9530,0,25.9030,0,3964.0664,0
1,3,60000,0.9616,0,25.8201,0,3964.4570,0
1,4,60000,0.9682,0,26.1373,0,3964.7148,0
1,5,60000,0.9728,0,26.7712,0,3964.7148,0
1,6,60000,0.9761,0,25.7857,0,3965.2305,0
1,7,60000,0.9792,0,25.9350,0,3965.4883,0
2,0,60000,0.8873,0,26.6325,0,3966.8828,0
2,1,60000,0.9371,0,26.8035,0,3963.8438,0
2,2,60000,0.9530,0,25.9030,0,3964.0664,0
2,3,60000,0.9616,0,25.8201,0,3964.4570,0
2,4,60000,0.9682,0,26.1373,0,3964.7148,0
2,5,60000,0.9728,0,26.7712,0,3964.7148,0
2,6,60000,0.9761,0,25.7857,0,3965.2305,0
2,7,60000,0.9792,0,25.9350,0,3965.4883,0
3,0,60000,0.8873,0,26.6325,0,3966.8828,0
3,1,60000,0.9371,0,26.8035,0,3963.8438,0
3,2,60000,0.9530,0,25.9030,0,3964.0664,0
3,3,60000,0.9616,0,25.8201,0,3964.4570,0
3,4,60000,0.9682,0,26.1373,0,3964.7148,0
3,5,60000,0.9728,0,26.7712,0,3964.7148,0
3,6,60000,0.9761,0,25.7857,0,3965.2305,0
3,7,60000,0.9792,0,25.9350,0,3965.4883,0
4,0,60000,0.8873,0,26.6325,0,3966.8828,0
4,1,60000,0.9371,0,26.8035,0,3963.8438,0
4,2,60000,0.9530,0,25.9030,0,3964.0664,0
4,3,60000,0.9616,0,25.8201,0,3964.4570,0
4,4,60000,0.9682,0,26.1373,0,3964.7148,0
4,5,60000,0.9728,0,26.7712,0,3964.7148,0
4,6,60000,0.9761,0,25.7857,0,3965.2305,0
4,7,60000,0.9792,0,25.9350,0,3965.4883,0
