training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9878,0,5.3981,0,3966.3867,0
0,1,12665,0.9982,0,5.5822,0,3966.3867,0
0,2,12665,0.9987,0,5.3508,0,3966.3867,0
0,3,12665,0.9989,0,5.3145,0,3966.3867,0
0,4,12665,0.9990,0,5.3172,0,3966.3867,0
0,5,12665,0.9990,0,5.2927,0,3966.3867,0
0,6,12665,0.9991,0,5.2847,0,3966.3867,0
0,7,12665,0.9992,0,5.2842,0,3966.3867,0
1,0,12089,0.5778,0,6.2197,0,3966.3867,0
1,1,12089,0.6135,0,5.9650,0,3966.3867,0
1,2,12089,0.6268,0,5.8827,0,3966.3867,0
1,3,12089,0.6367,0,5.5651,0,3966.3867,0
1,4,12089,0.6469,0,5.5254,0,3966.3867,0
1,5,12089,0.6563,0,5.5654,0,3966.3867,0
1,6,12089,0.6618,0,5.5891,0,3966.3867,0
1,7,12089,0.6728,0,5.5420,0,3966.3867,0
2,0,11263,0.8825,0,5.2484,0,3966.6406,0
2,1,11263,0.9570,0,5.1669,0,3966.6406,0
2,2,11263,0.9705,0,5.2063,0,3966.6406,0
2,3,11263,0.9767,0,5.1688,0,3966.6406,0
2,4,11263,0.9814,0,5.4492,0,3966.6406,0
2,5,11263,0.9859,0,5.5323,0,3966.8984,0
2,6,11263,0.9878,0,5.5265,0,3966.8984,0
2,7,11263,0.9893,0,5.5622,0,3966.8984,0
3,0,12183,0.8699,0,5.9807,0,3967.6172,0
3,1,12183,0.9572,0,6.0401,0,3922.8281,0
3,2,12183,0.9723,0,6.0185,0,3922.8281,0
3,3,12183,0.9792,0,5.8888,0,3922.8281,0
3,4,12183,0.9830,0,5.8617,0,3922.8281,0
3,5,12183,0.9867,0,5.9561,0,3922.8281,0
3,6,12183,0.9874,0,5.9221,0,3922.8281,0
3,7,12183,0.9890,0,5.8872,0,3922.8281,0
4,0,11800,0.8195,0,5.4354,0,3922.8281,0
4,1,11800,0.9044,0,5.3642,0,3922.8281,0
4,2,11800,0.9307,0,5.5050,0,3922.8281,0
4,3,11800,0.9477,0,5.5990,0,3922.8281,0
4,4,11800,0.9542,0,6.3714,0,3922.8281,0
4,5,11800,0.9597,0,5.8119,0,3922.8281,0
4,6,11800,0.9646,0,5.8774,0,3922.8281,0
4,7,11800,0.9681,0,5.7611,0,3922.8281,0
