training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,60000,0.8648,-1,47.4457,-1,4039.7305,-1
0,1,60000,0.9375,-1,47.7128,-1,4039.9844,-1
0,2,60000,0.9546,-1,47.5899,-1,4040.2109,-1
0,3,60000,0.9641,-1,47.7223,-1,4040.4297,-1
1,0,60000,0.9417,-1,73.7931,-1,4042.9297,-1
1,1,60000,0.9739,-1,74.0904,-1,4043.1289,-1
1,2,60000,0.9806,-1,71.4354,-1,4043.3047,-1
1,3,60000,0.9844,-1,70.4096,-1,4043.7461,-1
2,0,60000,0.9539,-1,70.1406,-1,4048.1992,-1
2,1,60000,0.9788,-1,70.2649,-1,4048.2383,-1
2,2,60000,0.9844,-1,70.2386,-1,4048.6133,-1
2,3,60000,0.9873,-1,70.0952,-1,4048.7188,-1
3,0,60000,0.9584,-1,71.3820,-1,4051.3438,-1
3,1,60000,0.9811,-1,70.0064,-1,4051.3672,-1
3,2,60000,0.9860,-1,69.5053,-1,4051.6836,-1
3,3,60000,0.9891,-1,68.8029,-1,4051.7500,-1
4,0,60000,0.9597,-1,69.6350,-1,4056.1211,-1
4,1,60000,0.9823,-1,70.0076,-1,4056.5078,-1
4,2,60000,0.9868,-1,71.0524,-1,4056.8008,-1
4,3,60000,0.9896,-1,69.9826,-1,4056.8516,-1
