training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,12665,0.9862,-1,7.0780,-1,3635.2617,-1
0,1,12665,0.9980,-1,7.1204,-1,3635.2617,-1
0,2,12665,0.9985,-1,6.9663,-1,3635.2617,-1
0,3,12665,0.9988,-1,7.0501,-1,3635.2617,-1
0,4,12665,0.9990,-1,6.9204,-1,3635.2617,-1
0,5,12665,0.9991,-1,7.0417,-1,3635.2617,-1
0,6,12665,0.9993,-1,7.0192,-1,3635.5195,-1
0,7,12665,0.9992,-1,7.0363,-1,3635.5195,-1
1,0,12089,0.9333,-1,10.0776,-1,3637.0391,-1
1,1,12089,0.9678,-1,10.1854,-1,3637.0391,-1
1,2,12089,0.9725,-1,10.1612,-1,3637.0391,-1
1,3,12089,0.9763,-1,10.1887,-1,3637.0391,-1
1,4,12089,0.9790,-1,10.1771,-1,3637.0391,-1
1,5,12089,0.9810,-1,10.1913,-1,3637.2656,-1
1,6,12089,0.9829,-1,10.1719,-1,3638.5742,-1
1,7,12089,0.9841,-1,10.1609,-1,3638.5742,-1
2,0,11263,0.9085,-1,9.4044,-1,3639.8516,-1
2,1,11263,0.9641,-1,9.4510,-1,3639.8516,-1
2,2,11263,0.9722,-1,9.4311,-1,3640.2539,-1
2,3,11263,0.9756,-1,9.4261,-1,3640.2539,-1
2,4,11263,0.9790,-1,9.4330,-1,3640.2539,-1
2,5,11263,0.9807,-1,9.4186,-1,3640.7656,-1
2,6,11263,0.9845,-1,9.4560,-1,3640.7656,-1
2,7,11263,0.9861,-1,9.4351,-1,3640.7656,-1
3,0,12183,0.9344,-1,10.2004,-1,3641.8008,-1
3,1,12183,0.9753,-1,10.2241,-1,3642.0586,-1
3,2,12183,0.9813,-1,10.1613,-1,3642.0586,-1
3,3,12183,0.9845,-1,10.1663,-1,3642.0586,-1
3,4,12183,0.9868,-1,10.3333,-1,3642.0586,-1
3,5,12183,0.9884,-1,11.0993,-1,3642.0586,-1
3,6,12183,0.9897,-1,10.8379,-1,3642.0586,-1
3,7,12183,0.9910,-1,10.8776,-1,3642.0586,-1
4,0,11800,0.9071,-1,10.4655,-1,3643.3711,-1
4,1,11800,0.9545,-1,10.5972,-1,3643.3711,-1
4,2,11800,0.9625,-1,10.5421,-1,3643.3711,-1
4,3,11800,0.9674,-1,10.4698,-1,3643.3711,-1
4,4,11800,0.9718,-1,10.5750,-1,3643.3711,-1
4,5,11800,0.9765,-1,10.6832,-1,3643.3711,-1
4,6,11800,0.9791,-1,10.5445,-1,3643.6289,-1
4,7,11800,0.9817,-1,10.5628,-1,3643.8867,-1
